# Copyright © 2012, Stanford University. All rights reserved.
#
# Authors:
#    Jonathan R Karr, jkarr@stanford.edu
#    Jayodita C Sanghvi, jayodita@stanford.edu
#    Derek N Macklin, macklin@stanford.edu
#    Jared M Jacobs, jmjacobs@stanford.edu
#    Markus W Covert, mcovert@stanford.edu
#
# Affiliation:
#    Covert Lab
#    Department of Bioengineering
#    Stanford University
#    http://covertlab.stanford.edu
#
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html.
#
# Species: Mycoplasma genitalium G37
# Database: MGEN243273cyc
# Version: 16.0
# File Name: compound-links.dat
# Date and time generated: March 29, 2012, 18:01:32
#
e1dGMP		CCN1C(=O)C2=C(N=C1N)N(C=N2)C1CC(O)C(COP([O-])([O-])=O)O1	1-ethyl-2'-deoxyguanosine monophosphate	[5-(2-amino-1-ethyl-6-oxo-6,9-dihydro-1H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-1-ethyl-6-oxopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
e1GN		CCN1C(=O)C2=C(NC=N2)N=C1N	1-ethylguanine	2-amino-1-ethyl-6,9-dihydro-1H-purin-6-one	2-amino-1-ethyl-9H-purin-6-one
e3AD		CCN1C=NC(=N)C2=C1NC=N2	3-ethyladenine	3-ethyl-6,9-dihydro-3H-purin-6-imine	3-ethyl-9H-purin-6-imine
e3CSN		CCNC1=NC(=O)NC=C1	3-ethylcytosine	4-(ethylamino)-1,2-dihydropyrimidin-2-one	4-(ethylamino)-1H-pyrimidin-2-one
e3dA		C(N1C=NC(=N)C2=C1[N](C=N2)C3CC(C(O3)CO)O)C	3-ethyl-2'-deoxyadenosine	5-(3-ethyl-6-imino-6,9-dihydro-3H-purin-9-yl)-2-(hydroxymethyl)oxolan-3-ol	5-(3-ethyl-6-iminopurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol
e3dAMP		CCN1C=NC(=N)C2=C1N(C=N2)C1CC(O)C(COP([O-])([O-])=O)O1	3-ethyl-2'-deoxyadenosine monophosphate	[5-(3-ethyl-6-imino-6,9-dihydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(3-ethyl-6-iminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
e3dC		CCNC1=NC(=O)N(C=C1)C2CC(C(O2)CO)O	3-ethyl-2'-deoxycytidine	4-(ethylamino)-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2-dihydropyrimidin-2-one	4-(ethylamino)-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one
e3dCMP		CCNC1=NC(=O)N(C=C1)C1CC(O)C(COP([O-])([O-])=O)O1	3-ethyl-2'-deoxycytidine monophosphate	{5-[4-(ethylamino)-2-oxo-1,2-dihydropyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[4-(ethylamino)-2-oxopyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate
e3dG		CCN1C2=C(N=CN2C2CC(O)C(CO)O2)C(=O)N=C1N	3-ethyl-2'-deoxyguanosine	2-amino-3-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6,9-dihydro-3H-purin-6-one	2-amino-3-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-6-one
e3dGMP		CCN1C2=C(N=CN2C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)N=C1N	3-ethyl-2'-deoxyguanosine monophosphate	[5-(2-amino-3-ethyl-6-oxo-6,9-dihydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-3-ethyl-6-oxopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
e3dT		CCN1C(=O)C(=CN(C1=O)C2CC(C(O2)CO)O)C	3'-ethyl-2'-deoxythymidine	3-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,2,3,4-tetrahydropyrimidine-2,4-dione	3-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione
e3dTMP		CCN1C(=O)N(C=C(C)C1=O)C1CC(O)C(COP([O-])([O-])=O)O1	3'-ethyl-2'-deoxythymidine monophosphate	[5-(3-ethyl-5-methyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(3-ethyl-5-methyl-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
e3GN		CCN1C2=C(NC=N2)C(=O)N=C1N	3-ethylguanine	2-amino-3-ethyl-6,7-dihydro-3H-purin-6-one	2-amino-3-ethyl-7H-purin-6-one
e3THY		CCN1C(=O)C(=CNC1=O)C	3'-ethylthymine	3-ethyl-5-methyl-1,2,3,4-tetrahydropyrimidine-2,4-dione	3-ethyl-5-methyl-1H-pyrimidine-2,4-dione
e4CSN		N1C=CC(NC1=O)(N)CC	4-ethylcytosine	4-amino-4-ethyl-1,2,3,4-tetrahydropyrimidin-2-one	4-amino-4-ethyl-1,3-dihydropyrimidin-2-one
e4dC		C1C(C(OC1N2C=CC(NC2=O)(N)CC)CO)O	4-ethyl-2'-deoxycytidine	4-amino-4-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,3,4-tetrahydropyrimidin-2-one	4-amino-4-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-pyrimidin-2-one
e4dCMP		CCC1(N)NC(=O)N(C=C1)C1CC(O)C(COP([O-])([O-])=O)O1	4-ethyl-2'-deoxycytidine monophosphate	[5-(4-amino-4-ethyl-2-oxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(4-amino-4-ethyl-2-oxo-3H-pyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
E4P		OC(COP([O-])([O-])=O)C(O)C=O	D-Erythrose 4-phosphate	2,3-dihydroxy-4-(phosphonatooxy)butanal	2,3-dihydroxy-4-(phosphonatooxy)butanal
e5CSN		CCC1=CNC(=O)N=C1N	5-ethylcytosine	4-amino-5-ethyl-1,2-dihydropyrimidin-2-one	4-amino-5-ethyl-1H-pyrimidin-2-one
e5dC		CCC1=CN(C(=O)N=C1N)C2CC(C(O2)CO)O	5-ethyl-2'-deoxycytidine	4-amino-5-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2-dihydropyrimidin-2-one	4-amino-5-ethyl-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one
e5dCMP		CCC1=CN(C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)N=C1N	5-ethyl-2'-deoxycytidine monophosphate	[5-(4-amino-5-ethyl-2-oxo-1,2-dihydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(4-amino-5-ethyl-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
e6AD		CCNC1=NC=NC2=C1N=CN2	6-ethyladenine	adenine,N6-ethyl	N-ethyl-9H-purin-6-amine
e6dA		CCNC1=NC=NC2=C1N=CN2C1CC(O)C(CO)O1	6-ethyl-2'-deoxyadenosine	5-[6-(ethylamino)purin-9-yl]-2-(hydroxymethyl)oxolan-3-ol	5-[6-(ethylamino)-9H-purin-9-yl]-2-(hydroxymethyl)oxolan-3-ol
e6dAMP		CCNC1=NC=NC2=C1N=CN2C1CC(O)C(COP([O-])([O-])=O)O1	6-ethyl-2'-deoxyadenosine monophosphate	{5-[6-(ethylamino)purin-9-yl]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[6-(ethylamino)-9H-purin-9-yl]-3-hydroxyoxolan-2-yl}methyl phosphate
e7AD		CCN1C=NC2=C1C(N)=NC=N2	7-ethyladenine	7-ethyl-7H-purin-6-amine	7-ethylpurin-6-amine
e7dA		CCN1C=[N+](C2CC(O)C(CO)O2)C2=C1C(N)=NC=N2	7-ethyl-2'-deoxyadenosine	6-amino-7-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7H-1,3,7,9$l^{5}-purin-9-ylium	6-amino-7-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,7,9$l^{5}-purin-9-ylium
e7dAMP		CCN1C=[N+](C2CC(O)C(COP([O-])([O-])=O)O2)C2=C1C(N)=NC=N2	7-ethyl-2'-deoxyadenosine monophosphate	6-amino-7-ethyl-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-7H-1,3,7,9$l^{5}-purin-9-ylium	6-amino-7-ethyl-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-1,3,7,9$l^{5}-purin-9-ylium
e7dG		C([N]1C=[N+](C2=C1C(=O)N=C(N2)N)C3CC(C(O3)CO)O)C	7-ethyl-2'-deoxyguanosine	2-amino-7-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxo-6,7-dihydro-3H-1,3,7,9$l^{5}-purin-9-ylium	2-amino-7-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-oxo-3H-1,3,7,9$l^{5}-purin-9-ylium
e7dGMP		CCN1C=[N+](C2CC(O)C(COP([O-])([O-])=O)O2)C2=C1C(=O)N=C(N)N2	7-ethyl-2'-deoxyguanosine monophosphate	2-amino-7-ethyl-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-6-oxo-6,7-dihydro-3H-1,3,7,9$l^{5}-purin-9-ylium	2-amino-7-ethyl-9-{4-hydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}-6-oxo-3H-1,3,7,9$l^{5}-purin-9-ylium
e7GN		CCN1C=NC2=C1C(=O)N=C(N)N2	7-ethylguanine	2-amino-7-ethyl-6,7-dihydro-3H-purin-6-one	2-amino-7-ethyl-3H-purin-6-one
e8dG		N1C(N(C2=C1C(=O)N=C(N2)N)C3CC(C(O3)CO)O)CC	8-ethyl-2'-deoxyguanosine	2-amino-8-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6,7,8,9-tetrahydro-3H-purin-6-one	2-amino-8-ethyl-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-7,8-dihydro-3H-purin-6-one
e8dGMP		CCC1NC2=C(NC(N)=NC2=O)N1C1CC(O)C(COP([O-])([O-])=O)O1	8-ethyl-2'-deoxyguanosine monophosphate	[5-(2-amino-8-ethyl-6-oxo-6,7,8,9-tetrahydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-8-ethyl-6-oxo-7,8-dihydro-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
e8GN		N1C(NC2=C1C(=O)N=C(N2)N)CC	8-ethylguanine	2-amino-8-ethyl-6,7,8,9-tetrahydro-3H-purin-6-one	2-amino-8-ethyl-3,7,8,9-tetrahydropurin-6-one
EMS		CCOS(=O)(=O)C	ethyl methanesulfonate	ethyl methanesulfonate	ethyl methanesulfonate
ENNG		CCN(C(=N[N+](=O)[O-])N)N=O	ethyl-N'-nitro-N-nitrosoguanidine	1-ethyl-2-nitro-1-nitrosoguanidine	1-ethyl-2-nitro-1-nitrosoguanidine
enoxacin		CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O	Enoxacin	1-ethyl-6-fluoro-4-oxo-7-(piperazin-1-yl)-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid	enoxacin
ENU		CCN(C(=O)N)N=O	ethyl nitrosourea	1-ethyl-1-nitrosourea	1-ethyl-1-nitrosourea
epsilon1N2dG		C1C(C(OC1N2C=NC3=C2NC4=NC=CN4C3=O)CO)O	1,N2-etheno-2'-deoxyguanosine	3-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H,4H,9H-imidazo[1,2-a]purin-9-one	3-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4H-imidazo[1,2-a]purin-9-one
epsilon1N2dGMP		OC1CC(OC1COP([O-])([O-])=O)N1C=NC2=C1NC1=NC=CN1C2=O	1,N2-etheno-2'-deoxyguanosine monophosphate	(3-hydroxy-5-{9-oxo-3H,4H,9H-imidazo[1,2-a]purin-3-yl}oxolan-2-yl)methyl phosphate	(3-hydroxy-5-{9-oxo-4H-imidazo[1,2-a]purin-3-yl}oxolan-2-yl)methyl phosphate
epsilon1N2GN		O=C1N2C=CN=C2NC2=C1N=CN2	1,N2-etheno-guanine	3H,4H,9H-imidazo[1,2-a]purin-9-one	3H,4H-imidazo[1,2-a]purin-9-one
epsilon1N6AD		N1C=NC2=C1N=CN1C=CN=C21	1,N6-etheno-adenine	3H-imidazo[2,1-f]purine	3H-imidazo[2,1-f]purine
epsilon1N6dA		C1C(C(OC1N2C=NC3=C2N=CN4C3=NC=C4)CO)O	1,N6-etheno-2'-deoxyadenosine	2-(hydroxymethyl)-5-{3H-imidazo[2,1-f]purin-3-yl}oxolan-3-ol	2-(hydroxymethyl)-5-{imidazo[2,1-f]purin-3-yl}oxolan-3-ol
epsilon1N6dAMP		OC1CC(OC1COP([O-])([O-])=O)N1C=NC2=C1N=CN1C=CN=C21	1,N6-etheno-2'-deoxyadenosine monophosphate	(3-hydroxy-5-{3H-imidazo[2,1-f]purin-3-yl}oxolan-2-yl)methyl phosphate	(3-hydroxy-5-{imidazo[2,1-f]purin-3-yl}oxolan-2-yl)methyl phosphate
epsilon3N4CSN		N2C=CC1=NC=C[N]1C2=O	3,N4-etheno-cytosine	5H,6H-imidazo[1,2-c]pyrimidin-5-one	6H-imidazo[1,2-c]pyrimidin-5-one
epsilon3N4dC		C1C(C(OC1N2C=CC3=NC=CN3C2=O)CO)O	3,N4-etheno-2'-deoxycytidine	6-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5H,6H-imidazo[1,2-c]pyrimidin-5-one	6-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]imidazo[1,2-c]pyrimidin-5-one
epsilon3N4dCMP		OC1CC(OC1COP([O-])([O-])=O)N1C=CC2=NC=CN2C1=O	3,N4-etheno-2'-deoxycytidine monophosphate	(3-hydroxy-5-{5-oxo-5H,6H-imidazo[1,2-c]pyrimidin-6-yl}oxolan-2-yl)methyl phosphate	(3-hydroxy-5-{5-oxoimidazo[1,2-c]pyrimidin-6-yl}oxolan-2-yl)methyl phosphate
epsilonN23dG		C1C(C(OC1N2C=NC3=C2N4C=CN=C4NC3=O)CO)O	N2,3-etheno-2'-deoxyguanosine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H,4H,5H-imidazo[2,1-b]purin-4-one	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5H-imidazo[2,1-b]purin-4-one
epsilonN23dGMP		OC1CC(OC1COP([O-])([O-])=O)N1C=NC2=C1N1C=CN=C1NC2=O	N2,3-etheno-2'-deoxyguanosine monophosphate	(3-hydroxy-5-{4-oxo-1H,4H,5H-imidazo[2,1-b]purin-1-yl}oxolan-2-yl)methyl phosphate	(3-hydroxy-5-{4-oxo-5H-imidazo[2,1-b]purin-1-yl}oxolan-2-yl)methyl phosphate
epsilonN23GN		O=C1NC2=NC=CN2C2=C1N=CN2	N2,3-etheno-guanine	1H,4H,5H-imidazo[2,1-b]purin-4-one	1H,5H-imidazo[2,1-b]purin-4-one
erythromycin		CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	erythromycin
ES		CCOS(=O)(=O)O	ethylsulfate	ethoxysulfonic acid	ethyl sulfate
ethidium		CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	Ethidium	3,8-diamino-5-ethyl-6-phenylphenanthridin-5-ium	ethidium
ethyl_nitrosamine		CCNN=O	ethyl nitrosamine	ethyl(nitroso)amine	ethyl(nitroso)amine
ETN		C(O)CN	ethanolamine	2-aminoethan-1-ol	ethanolamine
F1P		OCC1OC(O)(COP([O-])([O-])=O)C(O)C1O	D-Fructose 1-phosphate	[2,3,4-trihydroxy-5-(hydroxymethyl)oxolan-2-yl]methyl phosphate	[2,3,4-trihydroxy-5-(hydroxymethyl)oxolan-2-yl]methyl phosphate
f5dU		C1C(C(OC1N2C=C(C(=O)NC2=O)C=O)CO)O	5-formyl-2'-deoxyuridine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carbaldehyde	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2,4-dioxo-3H-pyrimidine-5-carbaldehyde
f5dUMP		OC1CC(OC1COP([O-])([O-])=O)N1C=C(C=O)C(=O)NC1=O	5-formyl-2'-deoxyuridine monophosphate	[5-(5-formyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(5-formyl-2,4-dioxo-3H-pyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
f5URA		N1C=C(C(=O)NC1=O)C=O	5-formyluracil	2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carbaldehyde	2,4-dioxo-1,3-dihydropyrimidine-5-carbaldehyde
F6P		OCC1(O)OC(COP([O-])([O-])=O)C(O)C1O	D-Fructose 6-phosphate	[3,4,5-trihydroxy-5-(hydroxymethyl)oxolan-2-yl]methyl phosphate	[3,4,5-trihydroxy-5-(hydroxymethyl)oxolan-2-yl]methyl phosphate
FAD		CC1=C(C)C=C2N(CC(O)C(O)C(O)COP([O-])(=O)OP([O-])(=O)OCC3OC(C(O)C3O)N3C=NC4=C(N)N=CN=C34)C3=NC(=O)NC(=O)C3=NC2=C1	flavin adenine dinucleotide, oxidized	(5-{7,8-dimethyl-2,4-dioxo-2H,3H,4H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl) ({[5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphonate	(5-{7,8-dimethyl-2,4-dioxo-3H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl) ({[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphonate
FADH2		CC1=CC2=C(C=C1C)N(CC(O)C(O)C(O)COP([O-])(=O)OP([O-])(=O)OCC1OC(C(O)C1O)N1C=NC3=C1N=CN=C3N)C1=C(N2)C(=O)NC(=O)N1	flavin adenine dinucleotide, reduced	(5-{7,8-dimethyl-2,4-dioxo-1H,2H,3H,4H,5H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl) ({[5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphonate	(5-{7,8-dimethyl-2,4-dioxo-1H,3H,5H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl) ({[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)phosphonate
FALD		C=O	formaldehyde	formaldehyde	formaldehyde
FAPyAD		NC1=C(NC=O)C(=NC=N1)N	4,6-diamino-5-N-formamidopyrimidine	N-(4,6-diaminopyrimidin-5-yl)formamide	N-(4,6-diaminopyrimidin-5-yl)formamide
FAPydA		C1C(C(OC1NC2=C(NC=O)C(=NC=N2)N)CO)O	N4-(2-Deoxy-alpha,beta-D-erythro-pentofuranosyl)-4,6-diamino-5-formamidopyrimidine	N-(4-amino-6-{[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]amino}pyrimidin-5-yl)formamide	N-(4-amino-6-{[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]amino}pyrimidin-5-yl)formamide
FAPydAMP		NC1=NC=NC(NC2CC(O)C(COP([O-])([O-])=O)O2)=C1NC=O	N4-(2-Deoxy-alpha,beta-D-erythro-pentofuranosyl)-4,6-diamino-5-formamidopyrimidine monophosphate	{5-[(6-amino-5-formamidopyrimidin-4-yl)amino]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[(6-amino-5-formamidopyrimidin-4-yl)amino]-3-hydroxyoxolan-2-yl}methyl phosphate
FAPydG		C1C(C(OC1NC2=C(NC=O)C(N=C(N2)N)=O)CO)O	N6-(2-Deoxy-?,?-d-erythro-pentofuranosyl)-2,6-diamino-4-hydroxy-5-formamidopyrimidine	N-(2-amino-6-{[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]amino}-4-oxo-1,4-dihydropyrimidin-5-yl)formamide	N-(2-amino-4-{[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]amino}-6-oxo-3H-pyrimidin-5-yl)formamide
FAPydGMP		NC1=NC(=O)C(NC=O)=C(NC2CC(O)C(COP([O-])([O-])=O)O2)N1	N6-(2-Deoxy-?,?-d-erythro-pentofuranosyl)-2,6-diamino-4-hydroxy-5-formamidopyrimidine monophosphate	{5-[(2-amino-5-formamido-6-oxo-3,6-dihydropyrimidin-4-yl)amino]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[(2-amino-5-formamido-6-oxo-3H-pyrimidin-4-yl)amino]-3-hydroxyoxolan-2-yl}methyl phosphate
FAPyGN		NC1=C(NC=O)C(N=C(N1)N)=O	2,6-diamino-4-hydroxy-5-formamidopyrimidine	N-(2,6-diamino-4-oxo-1,4-dihydropyrimidin-5-yl)formamide	N-(2,4-diamino-6-oxo-3H-pyrimidin-5-yl)formamide
FDP		OC1C(COP([O-])([O-])=O)OC(O)(COP([O-])([O-])=O)C1O	D-Fructose 1,6-bisphosphate	{3,4,5-trihydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}methyl phosphate	{3,4,5-trihydroxy-5-[(phosphonatooxy)methyl]oxolan-2-yl}methyl phosphate
FE2		[Fe++]	ferrous iron	iron(2+) ion	iron(2+)
FE3		[Fe+++]	ferric iron	iron(3+) ion	fe(3+)
FMET		CSCCC(C(=O)O)NC=O	N-Formyl-L-methionine	2-formamido-4-(methylsulfanyl)butanoic acid	2-formamido-4-(methylsulfanyl)butanoic acid
fMetMet		CSCCC(N)C(=O)N(C=O)C(CCSC)C(O)=O	N-Formyl-L-methionyl-L-methionine
FMN		CC1=C(C)C=C2N(CC(O)C(O)C(O)COP([O-])([O-])=O)C3=NC(=O)NC(=O)C3=NC2=C1	flavin mononucleotide, oxidized	7,8-dimethyl-10-[2,3,4-trihydroxy-5-(phosphonatooxy)pentyl]-2H,3H,4H,10H-benzo[g]pteridine-2,4-dione	7,8-dimethyl-10-[2,3,4-trihydroxy-5-(phosphonatooxy)pentyl]-3H-benzo[g]pteridine-2,4-dione
FMNH2		C12(N(CC(O)C(O)C(O)COP([O-])(=O)[O-])C3(=C(NC(C(=O)NC(=O)N1)=2)C=C(C)C(C)=C3))	flavin mononucleotide, reduced	7,8-dimethyl-10-[2,3,4-trihydroxy-5-(phosphonatooxy)pentyl]-1H,2H,3H,4H,5H,10H-benzo[g]pteridine-2,4-dione	7,8-dimethyl-10-[2,3,4-trihydroxy-5-(phosphonatooxy)pentyl]-1H,3H,5H-benzo[g]pteridine-2,4-dione
FOR		[CH]([O-])=O	Formate	formate	formate
FRU		C(C(O)C(O)C(O)C(=O)CO)O	D-Fructose	1,3,4,5,6-pentahydroxyhexan-2-one	sorbose
FTHF10		NC1=NC(=O)C2=C(NCC(CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC([O-])=O)C([O-])=O)N2)N1	10-formyl-tetrahydrofolate	2-[(4-{N-[(2-amino-4-oxo-1,4,5,6,7,8-hexahydropteridin-6-yl)methyl]formamido}phenyl)formamido]pentanedioate	2-[(4-{N-[(2-amino-4-oxo-5,6,7,8-tetrahydro-1H-pteridin-6-yl)methyl]formamido}phenyl)formamido]pentanedioate
FTHF5		NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)N2C=O)N1	5-formyltetrahydrofolate	2-[(4-{[(2-amino-5-formyl-4-oxo-1,4,5,6,7,8-hexahydropteridin-6-yl)methyl]amino}phenyl)formamido]pentanedioic acid	foliinic acid
FUC1P		CC1C(C(C(C(O1)OP(=O)(O)O)O)O)O	L-fucose 1-phosphate	[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]phosphonic acid	[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]phosphonic acid
G1P		OCC1OC(OP([O-])([O-])=O)C(O)C(O)C1O	D-Glucose 1-phosphate	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] phosphate	[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] phosphate
G23CMP		NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(CO)C2OP([O-])(=O)OC12	2',3'-Cyclic GMP	4-(2-amino-6-oxo-6,9-dihydro-3H-purin-9-yl)-6-(hydroxymethyl)-2-oxo-tetrahydro-2H-1,3,5,2$l^{5}-furo[3,4-d][1,3,2$l^{5}]dioxaphosphol-2-olate	4-(2-amino-6-oxo-3H-purin-9-yl)-6-(hydroxymethyl)-2-oxo-tetrahydro-1,3,5,2$l^{5}-furo[3,4-d][1,3,2$l^{5}]dioxaphosphol-2-olate
G2P		OCC(OP([O-])([O-])=O)C([O-])=O	D-Glycerate 2-phosphate	3-hydroxy-2-(phosphonatooxy)propanoate	3-hydroxy-2-(phosphonatooxy)propanoate
G3MP		NC1=NC(=O)C2=C(N1)N(C=N2)C1OC(CO)C(OP([O-])([O-])=O)C1O	3'-GMP	[5-(2-amino-6-oxo-6,9-dihydro-3H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] phosphate	[5-(2-amino-6-oxo-3H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] phosphate
G3P		OC(COP([O-])([O-])=O)C([O-])=O	3-Phospho-D-glycerate	2-hydroxy-3-(phosphonatooxy)propanoate	2-hydroxy-3-(phosphonatooxy)propanoate
G6P		OC1OC(COP([O-])([O-])=O)C(O)C(O)C1O	D-Glucose 6-phosphate	(3,4,5,6-tetrahydroxyoxan-2-yl)methyl phosphate	(3,4,5,6-tetrahydroxyoxan-2-yl)methyl phosphate
GalCer16		[H][C@@](CO[C@@H]1OC(CO)[C@H](O)[C@H](O)C1O)(NC(=O)CCCCCCCCCCCCCCC)[C@]([H])(O)\C=C\CCCCCCCCCCCCC	galactosyl-?-Ceramide (d18:1/16:0)	N-[(2S,3R,4E)-3-hydroxy-1-{[(2R,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide	N-[(2S,3R,4E)-3-hydroxy-1-{[(2R,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide
GalDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	galactosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
